order_id,order_date,customer_id,product_id,region_id,quantity,sales_amount,profit
6039,2023-04-29,817,158,1,4,3256,575.83
6040,2023-09-11,601,100,1,5,3380,229.0
6041,2023-04-27,56,161,1,3,657,118.2
6042,2023-11-13,917,119,2,4,4432,701.22
6043,2023-04-04,658,153,4,2,718,84.43
6044,2023-03-25,171,179,2,3,2775,825.82
6045,2024-07-21,412,153,1,5,1805,518.21
6046,2024-12-02,58,1,3,3,1896,170.13
6047,2023-05-10,437,4,3,1,27,5.45
6048,2023-12-31,287,41,4,5,4065,283.2
6049,2024-01-17,411,119,2,3,3126,701.45
6050,2023-09-09,674,170,4,1,961,154.42
6051,2023-11-25,174,26,3,1,346,50.4
6052,2023-11-18,972,142,1,5,1875,105.86
6053,2024-01-03,457,67,2,2,1080,303.38
6054,2024-04-13,302,82,3,3,4251,831.84
6055,2023-05-30,355,56,1,1,1255,205.76
6056,2023-01-31,489,41,3,5,4900,1270.44
6057,2023-05-23,248,69,4,4,268,36.97
6058,2024-05-22,602,15,3,5,4615,968.18
6059,2023-08-22,253,83,1,5,2705,539.71
6060,2023-08-30,226,11,1,2,820,203.53
6061,2023-11-03,485,153,4,1,493,144.56
6062,2023-07-14,594,71,3,3,3462,429.8
6063,2023-04-11,692,18,4,1,330,65.49
6064,2024-07-03,579,78,2,2,2002,432.86
6065,2023-10-01,538,76,2,1,1106,135.64
6066,2024-03-15,406,77,1,2,2618,538.95
6067,2024-02-21,412,126,1,3,957,196.54
6068,2023-09-02,920,47,2,5,4915,1076.61
6069,2024-08-22,560,79,4,3,3210,314.87
6070,2023-10-09,972,189,4,4,1204,70.24
6071,2024-08-02,881,105,2,4,5528,649.67
6072,2023-01-12,346,131,4,3,2673,332.75
6073,2024-04-24,163,62,1,2,632,91.6
6074,2023-07-31,587,199,2,1,986,251.83
6075,2024-05-18,190,29,1,1,599,45.51
6076,2024-02-14,211,73,3,4,2696,582.52
6077,2024-09-12,266,179,4,1,1210,255.52
6078,2023-05-31,290,46,3,2,1944,239.36
6079,2023-09-01,991,142,4,3,3735,651.53
6080,2023-01-03,146,69,2,5,6705,1556.16
6081,2023-07-22,321,187,2,4,3420,900.62
6082,2024-05-27,587,19,2,3,3036,796.53
6083,2024-06-14,87,152,2,5,7260,1838.71
6084,2024-02-19,952,90,4,2,1298,152.34
6085,2024-02-12,401,125,3,5,6910,1516.53
6086,2023-02-18,198,175,2,5,4345,747.41
6087,2023-07-30,28,119,4,2,380,40.54
6088,2023-11-23,586,47,2,2,2876,285.3
6089,2023-04-18,94,37,3,2,1022,137.91
6090,2023-08-19,132,33,3,2,2894,488.17
6091,2023-11-11,270,60,3,3,1326,210.83
6092,2024-06-04,498,134,4,5,6355,1204.45
6093,2023-11-01,871,1,1,1,1347,252.08
6094,2024-06-23,662,18,1,4,3028,234.09
6095,2024-06-01,319,82,4,4,484,118.59
6096,2023-02-28,838,87,4,4,1308,221.97
6097,2023-09-23,317,18,3,3,2799,621.11
6098,2024-02-16,126,43,4,3,2220,173.18
6099,2023-10-03,978,76,1,4,1940,530.82
6100,2024-06-12,153,69,1,2,418,125.29
6101,2024-11-23,436,42,2,4,2840,258.01
6102,2024-03-29,5,171,4,3,2103,356.73
6103,2023-12-21,265,86,2,1,1154,280.6
6104,2023-02-27,975,67,4,2,1848,412.33
6105,2023-05-17,589,55,3,1,1010,284.06
6106,2024-08-27,328,9,2,2,2644,570.25
6107,2023-08-03,982,53,4,2,2270,528.9
6108,2023-08-06,680,178,2,3,3855,799.22
6109,2023-08-28,798,152,1,3,2382,303.23
6110,2024-02-29,575,55,4,1,186,51.47
6111,2024-10-05,572,149,3,5,1610,452.54
6112,2023-04-20,21,150,2,4,3312,545.25
6113,2023-07-26,140,125,3,4,2320,197.23
6114,2023-04-24,616,168,3,2,1668,372.7
6115,2024-07-16,865,12,3,1,1282,197.9
6116,2024-05-06,505,182,4,2,2564,371.8
6117,2024-01-20,686,14,4,2,1514,195.74
6118,2023-10-08,517,11,2,1,181,25.39
6119,2023-01-23,248,141,4,3,3363,172.42
6120,2024-11-21,779,36,1,2,2386,198.05
6121,2023-03-08,529,170,4,1,784,180.39
6122,2023-12-13,164,146,4,3,2673,396.21
6123,2023-07-01,419,67,4,3,1143,71.29
6124,2024-02-22,629,146,1,4,1060,185.38
6125,2023-01-28,355,105,1,2,326,62.18
6126,2024-11-12,598,11,3,3,1743,222.0
6127,2023-06-04,354,35,1,3,2070,240.95
6128,2023-03-19,976,110,4,4,3548,510.48
6129,2024-09-23,59,127,2,5,6605,1686.44
6130,2024-01-15,460,141,3,5,2010,530.91
6131,2023-09-01,217,144,2,2,276,56.13
6132,2024-08-30,913,89,1,3,1596,203.2
6133,2023-05-01,442,167,2,4,1492,111.9
6134,2023-11-11,594,173,1,1,769,115.93
6135,2023-10-22,15,192,4,3,1251,369.69
6136,2023-01-18,108,67,2,4,3120,793.99
6137,2023-09-26,394,116,3,4,1192,125.23
6138,2023-06-06,469,83,2,4,5752,1636.35
6139,2023-03-22,675,124,1,1,64,3.69
6140,2023-08-25,376,70,4,4,5812,1393.94
6141,2023-07-03,552,130,3,4,2172,525.64
6142,2023-05-31,933,32,3,5,3615,569.3
6143,2024-10-30,79,95,2,5,5770,312.88
6144,2023-09-26,983,35,3,3,2268,423.57
6145,2024-02-13,846,62,3,3,2505,616.54
6146,2024-01-13,58,137,2,3,3411,706.99
6147,2023-05-16,732,198,1,4,5812,819.0
6148,2024-07-04,318,14,2,3,3996,417.57
6149,2023-05-15,404,82,1,2,2876,346.92
6150,2024-04-07,433,144,3,1,524,144.26
6151,2023-05-01,416,42,3,2,1456,104.32
6152,2024-09-30,902,187,1,1,527,64.2
6153,2023-07-11,13,2,2,4,4408,1028.35
6154,2023-04-30,121,123,3,4,4752,1363.76
6155,2024-04-26,557,144,3,3,219,28.34
6156,2024-11-04,217,77,4,1,711,101.12
6157,2024-10-26,259,191,3,1,177,32.27
6158,2024-03-05,369,199,4,4,5332,973.33
6159,2024-07-12,633,58,4,3,3789,604.66
6160,2023-12-20,810,154,3,4,2652,440.73
6161,2023-02-04,12,56,2,2,734,89.85
6162,2024-08-26,86,69,4,5,2140,372.16
6163,2023-07-06,533,81,2,4,5676,718.01
6164,2023-02-17,901,173,1,3,1272,86.23
6165,2023-03-08,248,64,1,5,465,78.3
6166,2023-03-04,142,9,1,3,3372,468.59
6167,2024-03-15,108,99,3,5,4455,1299.14
6168,2023-12-20,959,10,3,1,37,8.56
6169,2023-11-12,253,199,2,3,2064,202.85
6170,2024-06-27,768,1,3,5,2600,570.47
6171,2023-05-11,252,34,4,2,2756,417.24
6172,2024-11-09,929,185,3,4,1800,182.94
6173,2024-10-11,793,173,2,4,2680,607.48
6174,2024-07-15,983,70,4,1,743,51.84
6175,2024-12-11,347,6,1,5,5100,368.5
6176,2023-03-15,475,92,1,5,5230,1128.06
6177,2023-07-31,245,141,1,5,4660,1007.21
6178,2024-10-12,51,195,2,4,4096,711.53
6179,2023-02-19,581,79,4,2,2458,242.09
6180,2023-12-13,446,185,1,2,1542,294.23
6181,2023-09-21,801,94,2,1,571,169.41
6182,2023-02-19,495,117,1,2,1762,211.68
6183,2024-05-07,78,118,1,3,3372,597.93
6184,2024-03-21,681,156,4,3,1278,331.03
6185,2023-04-26,298,19,3,5,1235,287.79
6186,2024-07-06,23,168,2,2,1920,496.47
6187,2023-09-18,801,75,2,5,2910,563.62
6188,2023-06-23,145,49,2,2,2308,382.53
6189,2023-02-20,841,95,3,3,531,87.34
6190,2023-05-22,762,9,1,5,1055,69.65
6191,2024-10-09,575,86,4,2,2568,425.84
6192,2023-02-19,825,108,2,5,3455,460.75
6193,2024-09-05,212,70,2,4,2056,397.65
6194,2023-05-27,678,142,3,4,5528,1221.85
6195,2024-05-24,830,92,1,2,2666,632.9
6196,2023-05-21,488,10,1,5,5915,403.0
6197,2023-04-11,423,176,1,3,1065,204.24
6198,2023-09-18,504,23,2,4,5116,1059.02
6199,2024-11-24,809,60,2,4,4304,689.27
6200,2024-02-29,76,160,3,5,780,55.43
6201,2024-11-09,381,126,4,3,1572,206.74
6202,2023-04-17,456,143,4,2,2034,597.7
6203,2024-03-14,993,45,4,2,668,52.96
6204,2023-03-13,929,167,4,3,2166,298.23
6205,2023-10-25,636,59,4,2,2162,373.57
6206,2024-11-04,351,165,1,3,2190,453.84
6207,2024-05-10,19,81,1,1,1378,295.65
6208,2023-12-29,840,8,3,2,2034,261.85
6209,2024-12-31,532,172,1,1,1036,255.51
6210,2024-05-21,902,42,4,2,1714,451.14
6211,2023-08-16,133,135,2,4,5184,417.78
6212,2024-07-02,27,145,1,1,1124,273.65
6213,2024-10-12,683,182,4,2,258,52.19
6214,2023-07-21,479,146,2,4,3404,670.92
6215,2023-12-29,392,155,4,3,942,155.84
6216,2024-10-28,782,153,2,3,3009,510.19
6217,2023-05-05,605,48,3,3,213,45.28
6218,2024-08-17,461,33,1,2,2568,132.06
6219,2024-01-15,605,34,4,5,485,91.96
6220,2023-11-28,655,200,2,1,743,84.88
6221,2023-01-15,412,196,4,2,2986,338.99
6222,2024-05-12,665,28,2,4,3780,347.18
6223,2023-02-23,110,78,3,5,590,105.53
6224,2024-12-23,926,200,3,4,4688,560.72
6225,2023-12-19,996,122,3,4,1176,300.84
6226,2023-01-15,931,56,4,4,160,13.29
6227,2023-08-08,327,105,3,5,5170,311.16
6228,2024-06-19,636,127,4,3,2013,221.28
6229,2023-02-16,164,102,4,5,120,21.7
6230,2023-02-05,20,187,2,5,4280,633.88
6231,2023-05-09,856,48,4,2,2788,373.38
6232,2023-05-09,267,109,2,3,1854,467.53
6233,2024-06-14,358,109,3,3,1977,510.88
6234,2024-05-17,758,189,3,5,7130,1834.39
6235,2023-10-01,383,121,4,1,971,58.76
6236,2023-02-09,500,43,2,5,4845,739.53
6237,2023-10-08,370,31,1,2,2162,219.63
6238,2023-06-27,857,6,2,2,586,54.86
6239,2024-10-29,646,24,3,2,2964,708.84
6240,2023-05-19,239,63,2,5,4205,1223.15
6241,2023-03-10,194,47,3,3,2625,205.44
6242,2023-08-29,306,117,4,5,2455,372.16
6243,2024-01-19,658,104,3,5,6575,1962.77
6244,2024-10-21,476,170,1,4,2300,376.27
6245,2023-02-24,960,46,3,1,145,8.1
6246,2023-08-26,454,116,3,1,589,110.41
6247,2024-08-09,411,13,3,3,4230,296.91
6248,2023-05-15,249,46,2,4,332,45.65
6249,2023-05-27,507,9,4,3,930,122.23
6250,2023-06-29,143,98,3,1,1050,205.34
6251,2024-01-17,652,141,1,4,3856,522.69
6252,2023-09-23,946,157,1,3,2109,358.55
6253,2024-01-17,974,196,4,5,7180,1275.24
6254,2023-05-05,47,2,2,3,231,36.16
6255,2023-08-18,443,92,3,1,1424,90.63
6256,2024-07-06,322,176,4,2,1396,160.27
6257,2024-05-14,206,163,4,5,6415,446.52
6258,2023-09-10,924,97,3,2,1744,340.58
6259,2023-11-24,894,86,1,2,2986,350.39
6260,2023-07-13,416,105,2,4,552,148.06
6261,2024-06-02,659,103,4,4,4740,898.79
6262,2024-11-23,38,122,4,1,739,85.49
6263,2023-10-24,732,33,1,1,588,146.84
6264,2023-01-07,639,110,3,1,519,148.02
6265,2023-11-19,853,117,2,5,1130,259.58
6266,2024-03-10,89,37,3,3,705,99.75
6267,2023-05-22,892,148,2,2,1482,90.01
6268,2024-06-20,181,31,3,2,2598,768.29
6269,2024-04-22,372,77,2,5,5900,1336.57
6270,2024-07-23,47,16,4,4,2704,542.74
6271,2024-07-03,830,175,1,3,2058,541.67
6272,2024-12-03,558,190,3,5,5845,1043.53
6273,2024-03-26,383,105,4,1,1174,185.53
6274,2023-09-23,772,92,2,5,5130,927.78
6275,2024-11-04,97,65,2,3,4308,1187.08
6276,2023-01-13,317,94,2,5,2505,495.83
6277,2023-07-05,899,86,3,4,2224,187.45
6278,2023-10-20,781,192,4,3,207,55.38
6279,2024-04-12,92,124,2,4,5400,683.14
6280,2023-10-04,666,101,2,5,265,78.85
6281,2023-01-25,153,120,3,5,3080,783.61
6282,2024-08-25,702,136,3,2,1114,235.16
6283,2024-03-04,999,133,3,2,804,219.77
6284,2023-12-30,333,40,1,5,4060,338.56
6285,2024-01-05,591,56,2,2,2556,480.45
6286,2024-01-22,106,165,3,5,2305,329.04
6287,2024-12-28,904,126,1,5,1135,144.74
6288,2023-11-02,96,108,4,4,2624,201.53
6289,2023-05-20,98,200,1,2,202,24.97
6290,2023-07-16,181,75,4,5,3395,614.71
6291,2024-02-01,323,200,1,1,1232,255.23
6292,2024-10-09,833,46,3,5,6785,1626.58
6293,2023-06-23,415,122,3,1,987,139.62
6294,2023-05-08,921,163,1,5,2785,802.67
6295,2023-05-16,822,55,2,3,4464,365.21
6296,2023-10-19,297,37,3,4,1052,135.33
6297,2023-04-26,467,195,3,5,7085,1180.55
6298,2024-04-28,92,56,4,5,4715,565.55
6299,2023-10-20,241,85,2,3,3951,859.66
6300,2024-08-12,396,117,3,1,854,80.92
6301,2023-09-12,574,114,1,1,489,111.77
6302,2023-01-17,643,155,3,4,1236,200.2
6303,2024-09-12,979,166,4,4,2200,244.45
6304,2023-09-19,95,64,2,1,466,128.98
6305,2023-12-07,863,61,2,1,31,7.81
6306,2024-07-12,453,125,3,4,2368,301.77
6307,2024-03-06,280,3,4,5,3700,1007.54
6308,2023-06-30,276,49,4,2,354,69.8
6309,2023-10-01,93,165,1,1,1487,184.95
6310,2024-05-02,41,192,1,3,2898,743.84
6311,2023-07-09,275,88,2,5,5470,1221.19
6312,2023-01-22,579,182,4,4,3072,155.95
6313,2023-02-23,752,1,1,4,1276,117.11
6314,2023-08-29,102,7,4,5,735,59.06
6315,2023-04-01,508,169,3,4,5116,1157.9
6316,2023-02-24,397,182,2,1,73,7.39
6317,2024-02-23,53,43,1,3,3957,1168.12
6318,2024-06-29,111,55,1,3,2589,301.84
6319,2024-06-17,818,166,1,3,4197,697.27
6320,2024-01-07,146,29,4,3,345,17.64
6321,2024-08-26,586,16,4,5,3980,778.29
6322,2024-01-04,939,83,1,2,544,75.99
6323,2024-03-06,891,66,1,5,2945,256.05
6324,2024-09-30,400,28,4,4,5368,1546.15
6325,2023-08-20,476,149,4,1,863,75.21
6326,2024-04-26,423,71,1,1,717,77.19
6327,2024-08-08,384,63,3,4,5832,869.69
6328,2024-08-28,665,91,3,3,1152,184.33
6329,2023-08-10,531,28,2,5,285,14.79
6330,2023-06-18,340,67,1,3,3987,321.56
6331,2024-06-06,571,103,4,5,7005,872.29
6332,2023-07-21,180,174,1,3,3129,771.46
6333,2023-01-01,757,62,2,1,1327,123.97
6334,2023-05-22,907,35,2,5,145,12.78
6335,2024-03-27,192,142,3,4,3248,344.32
6336,2023-04-15,189,99,1,1,387,59.06
6337,2024-12-21,858,57,2,4,4032,730.21
6338,2023-10-10,771,73,4,5,6350,1056.27
6339,2023-11-07,335,81,2,3,3090,451.16
6340,2023-03-13,630,180,3,3,3261,396.06
6341,2024-11-22,47,71,2,5,7150,1712.04
6342,2023-03-14,268,81,2,3,2289,396.69
6343,2024-04-13,913,151,2,2,2502,731.51
6344,2024-08-18,939,13,2,4,512,121.66
6345,2024-08-30,893,3,2,5,1200,194.43
6346,2024-06-10,60,40,2,2,1458,214.76
6347,2024-05-08,15,130,2,4,3204,850.82
6348,2023-01-30,798,160,1,1,223,19.23
6349,2024-12-02,20,153,3,4,3352,917.63
6350,2024-11-14,570,14,2,2,1594,144.07
6351,2024-06-28,742,57,3,4,2976,269.75
6352,2023-12-19,191,130,1,2,2966,563.19
6353,2023-12-26,501,20,2,5,5830,1054.27
6354,2023-06-16,580,5,2,2,846,103.46
6355,2024-01-28,934,107,2,3,3888,337.09
6356,2023-05-31,898,127,1,3,288,28.14
6357,2023-06-23,251,32,3,1,1362,91.52
6358,2024-11-18,168,99,3,1,1292,112.54
6359,2024-06-29,747,32,4,4,3548,233.71
6360,2023-01-02,732,37,4,1,1366,276.87
6361,2023-12-31,391,109,2,2,778,218.86
6362,2024-05-15,749,13,2,3,4191,1104.06
6363,2024-08-11,202,136,1,5,950,130.48
6364,2024-05-12,119,138,1,5,1765,283.43
6365,2024-10-24,762,15,4,5,7170,1828.25
6366,2024-03-15,571,184,3,4,1728,337.44
6367,2024-04-01,688,163,2,4,2468,414.25
6368,2024-05-23,156,69,3,1,45,2.77
6369,2024-01-16,77,1,1,4,4204,613.18
6370,2023-09-08,802,23,2,3,3534,299.59
6371,2023-08-12,865,24,3,4,3972,1072.2
6372,2024-11-13,328,35,1,2,2160,371.45
6373,2024-04-29,402,53,1,3,2964,210.91
6374,2024-01-07,657,4,1,5,4195,800.72
6375,2024-02-22,394,110,3,3,2466,547.49
6376,2023-01-09,963,123,1,5,1845,419.84
6377,2024-06-25,930,19,2,2,2418,459.7
6378,2023-10-12,785,127,4,5,6530,1260.68
6379,2024-12-12,650,133,2,5,6395,1178.34
6380,2024-01-26,552,20,2,1,1146,224.59
6381,2023-07-19,840,7,1,5,6720,1431.16
6382,2023-10-21,305,125,2,4,1864,379.1
6383,2023-01-29,688,13,1,2,2038,119.92
6384,2023-10-05,721,125,1,1,751,172.32
6385,2023-01-09,118,113,3,3,3171,434.16
6386,2023-03-03,997,173,3,4,2516,671.83
6387,2023-02-07,942,38,4,3,3879,530.01
6388,2024-08-14,716,63,2,5,3070,382.15
6389,2024-05-20,250,63,3,5,6125,854.9
6390,2024-02-11,98,79,3,2,1158,88.89
6391,2023-08-06,168,55,3,2,1554,285.54
6392,2023-10-30,704,34,4,2,874,234.47
6393,2023-05-23,129,177,3,4,4092,794.72
6394,2023-09-23,972,172,4,4,4480,666.01
6395,2023-07-26,22,75,4,2,2564,213.55
6396,2023-06-19,871,62,4,3,654,130.83
6397,2024-04-19,950,143,4,3,516,46.56
6398,2023-06-08,54,99,2,1,491,31.3
6399,2024-03-07,131,5,2,1,1252,316.93
6400,2024-05-27,301,132,2,1,235,68.47
6401,2024-10-25,77,153,2,3,1698,390.64
6402,2023-07-11,712,32,3,2,344,85.09
6403,2024-09-06,648,3,2,2,1132,131.64
6404,2024-05-15,820,147,3,2,2976,277.55
6405,2024-10-10,419,3,2,2,914,249.28
6406,2024-05-29,848,88,3,2,2004,273.69
6407,2024-12-13,502,122,2,3,1347,82.22
6408,2024-02-02,630,58,4,3,4041,951.35
6409,2024-11-28,875,115,4,2,114,19.19
6410,2024-03-25,952,89,2,4,4076,708.2
6411,2024-12-13,775,11,1,4,1620,133.53
6412,2024-09-20,992,137,2,5,5440,1304.24
6413,2024-07-25,473,16,3,5,3345,539.59
6414,2023-08-11,943,15,1,5,6295,389.51
6415,2024-03-23,751,186,4,5,4840,874.15
6416,2024-12-10,235,66,4,2,2074,114.77
6417,2024-02-20,148,82,1,2,2272,452.53
6418,2024-09-23,905,164,1,4,420,124.64
6419,2024-09-03,386,50,4,4,4632,988.84
6420,2023-01-07,168,9,2,3,2430,583.64
6421,2023-03-14,473,17,4,4,5472,1201.31
6422,2024-07-27,648,33,2,4,1656,246.32
6423,2024-10-07,526,104,2,1,752,58.44
6424,2024-12-14,736,197,2,1,238,13.76
6425,2023-11-14,268,21,3,3,1317,366.05
6426,2023-01-19,466,192,2,5,825,90.38
6427,2023-03-14,371,88,4,3,243,27.42
6428,2024-06-21,353,1,3,4,1896,474.61
6429,2024-03-18,91,70,2,1,423,107.68
6430,2024-02-26,292,174,1,3,465,39.47
6431,2024-05-20,639,22,2,5,2590,486.48
6432,2024-01-25,563,68,2,4,3756,801.91
6433,2024-10-24,579,136,4,1,601,58.7
6434,2023-04-28,474,142,1,4,1948,390.11
6435,2023-07-04,322,184,2,4,1716,452.9
6436,2024-10-24,893,123,4,3,1374,155.3
6437,2023-11-25,338,185,4,3,3138,177.73
6438,2023-04-01,900,200,1,2,2132,553.29
6439,2023-12-16,377,191,2,1,1147,59.98
6440,2024-07-22,244,50,4,3,843,61.76
6441,2023-04-02,387,96,2,1,306,46.21
6442,2023-07-31,722,53,1,2,130,20.13
6443,2024-01-16,693,78,3,4,552,127.69
6444,2023-07-14,864,170,3,4,4508,685.41
6445,2024-03-22,441,147,1,5,2690,411.87
6446,2023-08-07,456,156,4,4,716,38.47
6447,2023-07-03,856,50,4,1,1258,122.4
6448,2023-07-01,239,69,2,4,4540,1193.95
6449,2024-07-29,871,78,3,4,4732,1292.55
6450,2023-10-09,114,8,2,2,264,51.63
6451,2024-09-03,495,118,1,4,2628,771.59
6452,2023-04-22,51,51,3,5,5620,1408.19
6453,2023-11-05,728,72,2,3,1497,216.85
6454,2023-03-19,191,139,3,5,460,78.58
6455,2023-03-17,877,189,2,5,4460,869.33
6456,2023-07-22,596,58,4,1,190,39.93
6457,2024-12-15,998,90,1,1,393,70.09
6458,2024-12-11,100,86,1,3,4068,753.67
6459,2024-01-03,382,76,3,3,714,156.93
6460,2023-08-15,512,1,1,1,376,80.08
6461,2023-10-17,985,166,2,1,825,196.34
6462,2023-12-10,141,137,1,3,243,72.15
6463,2023-06-24,198,177,4,4,3840,1036.2
6464,2023-09-30,385,174,4,2,394,98.65
6465,2024-07-10,257,197,1,1,1317,139.84
6466,2023-11-27,636,29,1,2,910,50.07
6467,2023-12-18,67,50,3,4,6000,1626.24
6468,2024-10-14,942,168,3,2,2880,634.51
6469,2024-12-23,486,105,3,2,774,46.72
6470,2024-02-02,889,103,2,5,2285,192.9
6471,2024-07-06,240,56,2,2,1896,469.23
6472,2023-05-11,625,95,2,1,974,98.42
6473,2024-05-01,244,11,4,5,2630,689.8
6474,2023-04-03,999,53,3,2,936,223.83
6475,2024-10-27,516,129,1,3,2850,795.25
6476,2023-12-16,543,13,1,2,2144,339.58
6477,2024-05-03,912,135,3,1,903,137.7
6478,2024-07-01,726,164,4,4,2060,317.69
6479,2024-09-22,393,29,4,3,4356,569.03
6480,2024-04-11,1,121,1,3,1167,111.41
6481,2023-01-06,192,87,3,5,980,278.34
6482,2024-07-25,71,112,3,1,1106,283.51
6483,2024-12-21,933,32,3,4,1292,87.7
6484,2024-05-09,7,14,3,5,3945,728.97
6485,2024-06-28,541,90,3,2,2400,206.06
6486,2024-06-06,730,96,1,4,1516,244.18
6487,2023-07-09,888,41,1,2,2724,434.82
6488,2024-01-15,384,73,2,3,3048,748.1
6489,2023-07-13,535,110,2,3,465,110.97
6490,2024-08-03,150,2,1,2,1314,137.01
6491,2023-01-11,184,83,1,2,2570,449.95
6492,2024-12-06,508,91,2,2,310,59.29
6493,2023-07-16,189,195,1,3,1254,64.16
6494,2023-04-06,62,51,3,1,979,58.59
6495,2023-05-30,103,144,4,3,4317,222.97
6496,2024-06-15,381,63,2,2,2704,324.08
6497,2024-08-04,926,84,2,5,5765,855.34
6498,2024-12-22,441,34,4,3,2097,361.4
6499,2023-08-05,976,84,3,4,3040,576.96
6500,2024-05-11,67,183,2,2,296,32.03
6501,2023-09-27,900,129,3,4,1960,340.01
6502,2024-07-18,560,58,2,5,400,22.14
6503,2024-08-06,456,34,3,5,2795,301.93
6504,2023-08-01,725,6,4,5,4695,1142.36
6505,2024-07-02,505,141,1,2,1392,187.97
6506,2024-05-01,685,1,4,4,3492,672.16
6507,2023-07-08,493,163,3,4,684,114.79
6508,2024-11-27,221,88,4,5,5850,882.25
6509,2023-02-08,692,123,3,3,3243,383.17
6510,2023-03-14,875,85,2,3,3465,405.87
6511,2024-10-20,832,166,1,5,1590,293.91
6512,2023-01-21,675,134,1,3,3555,292.94
6513,2024-06-16,385,93,2,5,2540,333.07
6514,2023-01-25,906,142,3,5,4910,1249.31
6515,2024-04-22,466,70,3,4,4316,1074.74
6516,2024-04-24,185,70,3,4,3780,1028.47
6517,2024-11-09,564,110,2,5,4195,846.18
6518,2024-09-17,311,79,4,5,1935,373.33
6519,2024-11-23,960,170,1,3,417,54.69
6520,2024-11-22,719,53,4,3,2943,318.56
6521,2024-01-01,605,165,3,1,915,173.52
6522,2024-02-08,293,57,3,3,1230,185.12
6523,2024-11-09,581,148,4,4,3104,536.52
6524,2023-02-17,241,89,4,1,1412,316.62
6525,2023-10-22,765,90,1,5,3370,887.52
6526,2024-04-11,558,109,3,4,3960,933.82
6527,2024-08-02,362,13,2,3,2727,217.32
6528,2024-05-28,43,128,3,3,2877,650.16
6529,2024-03-03,27,137,1,1,87,5.07
6530,2024-09-05,101,36,3,5,6065,390.09
6531,2023-12-28,112,88,3,1,412,68.37
6532,2023-09-08,827,36,1,1,33,4.29
6533,2024-07-21,95,150,1,4,5272,1413.9
6534,2024-11-14,647,121,1,4,3832,401.4
6535,2023-02-18,431,161,4,3,2790,769.84
6536,2023-11-22,384,151,4,4,1976,492.45
6537,2024-04-28,795,58,1,1,189,26.1
6538,2024-12-09,352,12,3,1,762,107.49
6539,2023-07-15,246,45,3,2,358,91.89
6540,2023-11-11,7,161,4,3,2883,298.4
6541,2024-11-21,648,88,2,5,635,40.61
6542,2024-01-24,461,29,2,5,5225,1510.69
6543,2023-12-18,800,196,1,1,161,13.56
6544,2023-10-14,769,59,3,5,7145,657.9
6545,2023-10-30,957,181,1,5,7095,1023.36
6546,2023-03-20,807,20,2,5,2965,553.37
6547,2024-08-13,489,120,3,5,3200,507.53
6548,2024-08-27,916,150,4,2,2814,451.82
6549,2023-11-04,854,86,1,3,4281,335.06
6550,2023-01-13,619,148,1,3,1125,290.32
6551,2024-09-26,70,79,4,4,3572,732.8
6552,2023-10-31,424,137,2,5,5535,838.44
6553,2023-10-02,156,122,1,4,2708,698.85
6554,2023-05-04,228,156,4,3,339,98.13
6555,2023-12-24,858,130,3,5,5305,962.94
6556,2023-08-19,439,65,4,3,798,238.02
6557,2023-08-19,133,143,2,1,1184,245.92
6558,2024-09-19,449,60,4,5,5030,1405.23
6559,2023-12-12,297,64,4,2,1982,277.04
6560,2024-07-18,924,29,1,1,968,113.81
6561,2023-02-10,20,177,4,3,591,41.73
6562,2023-03-20,168,172,2,2,1166,162.61
6563,2024-03-20,568,59,4,2,2092,620.42
6564,2024-07-31,86,29,4,5,310,24.09
6565,2024-05-14,833,5,3,2,2046,382.45
6566,2023-07-20,192,38,3,5,7455,798.68
6567,2023-07-21,263,67,3,5,5090,1226.72
6568,2024-08-19,917,60,1,3,1596,322.02
6569,2024-07-15,984,196,2,4,360,55.53
6570,2023-08-07,649,46,2,5,3530,664.46
6571,2023-10-03,70,173,4,3,2391,595.17
6572,2024-11-29,101,79,2,5,3365,575.71
6573,2023-12-06,296,184,1,5,7160,925.04
6574,2023-01-03,658,26,1,5,4060,970.45
6575,2024-03-31,851,26,4,2,948,260.07
6576,2023-12-18,411,185,3,1,1117,59.42
6577,2023-07-31,599,83,3,3,2535,617.77
6578,2024-12-05,433,129,3,4,3072,337.37
6579,2024-04-19,881,169,2,5,145,20.4
6580,2023-06-15,623,64,4,4,3456,372.4
6581,2023-04-18,101,18,2,4,2408,434.85
6582,2023-04-28,473,23,3,2,808,209.22
6583,2024-04-03,838,100,2,4,4132,821.04
6584,2024-03-05,157,169,1,2,1974,100.7
6585,2023-12-12,931,23,1,3,2202,174.78
6586,2023-10-29,362,129,1,2,74,17.93
6587,2023-01-28,796,169,1,4,2680,672.69
6588,2023-08-09,736,142,3,3,474,96.18
6589,2023-11-26,540,79,1,3,756,64.45
6590,2023-12-16,575,166,2,2,2280,560.16
6591,2023-09-22,313,132,1,3,4452,410.9
6592,2023-07-29,550,31,2,3,1869,549.39
6593,2023-08-04,40,31,4,2,2126,323.34
6594,2023-01-18,426,79,1,5,6050,1421.36
6595,2024-09-04,319,111,1,4,900,103.25
6596,2024-03-02,838,143,3,3,1080,247.86
6597,2024-03-30,739,173,2,5,7440,2000.28
6598,2024-12-04,246,92,2,5,3845,353.87
6599,2023-01-27,776,131,3,4,436,75.45
6600,2024-03-26,770,79,4,1,81,17.51
